X,Y,OBJECTID,COMPANY,FACILITY,PERMIT_TYPE,VOC_TONS_YEAR,METHANE_75_VOC,LAT,LON,SHAPE
-103.72640616529,32.2688723405777,198,Devon Energy Production Company LP,Devon Energy - Aldabra 25 Fed 6H,6,52.54,39.405,32.268867,-103.726397,
-103.568295129939,32.2825443499807,199,Devon Energy Production Company LP,Devon - Thistle Unit 20H,6,35.2,26.4,32.282539,-103.568286,
-103.71995915665,32.152661321081,200,Devon Energy Production Company LP,Devon Energy - Trionyx 6 Federal No1 Battery,6,64.8,48.6,32.152656,-103.71995,
-103.90085923136,32.6831244026437,201,Devon Energy Production Company LP,Devon Energy - Helios 6 Federal Com No1H,6,59.9,44.925,32.683119,-103.90085,
-103.752065158683,32.065811304847,202,Devon Energy Production Company LP,Devon Energy - Snapping 2 State No1,6,41.5,31.125,32.065806,-103.752056,
-104.090787270799,32.6236163838988,203,Devon Energy Production Company LP,Devon Energy - Jasper 32 State Com No 4H,6,39.59,29.6925,32.623611,-104.090778,
-104.074537267216,32.6253943849456,204,Devon Energy Production Company LP,Devon Energy - Coral 28 No4,6,24.1,18.075,32.625389,-104.074528,
-104.09392627245,32.6381723861922,205,Devon Energy Production Company LP,Devon Energy - Onyx 29 No 3H,6,62.2,46.65,32.638167,-104.093917,
-103.90113422942,32.652063397413,206,Devon Energy Production Company LP,Devon Energy - Beetle Juice 19 Federal No1,6,69.9,52.425,32.652058,-103.901125,
-103.906509232649,32.6831164023813,207,Devon Energy Production Company LP,Devon Energy - Helios 6 Federal Com No2H,6,59.9,44.925,32.683111,-103.9065,
-103.890009226877,32.652005397916,208,Devon Energy Production Company LP,Devon Energy - Rigel 20 Fed Com No1,6,34.47,25.8525,32.652,-103.89,
-103.912092231951,32.6525333969868,209,Devon Energy Production Company LP,Devon Energy - Beetle Juice 19 Federal No3,6,27.72,20.79,32.652528,-103.912083,
-104.098309284152,32.8030054135419,210,COG Operating LLC,COG Operating - Schley Federal Battery,6,54.75,41.0625,32.803,-104.0983,
-103.975609259295,32.8502054271563,211,COG Operating LLC,COG Operating - Miranda Federal Battery,6,25.84,19.38,32.8502,-103.9756,
-103.844526190509,32.2404523304654,212,XTO Energy Inc,XTO Energy - PLU Big Sinks 2-24-30 State 1H,6,25.1,18.825,32.240447,-103.844517,
-103.844526190509,32.2404523304654,213,BOPCO L.P. - Midland Office,XTO Energy - PLU Big Sinks 2-24-30 State 1H,6,25.1,18.825,32.240447,-103.844517,
-103.853731185435,32.1239223102536,214,BOPCO L.P. - Midland Office,PLU Big sinks 14-25-30 USA 1H,6,62.82,47.115,32.123917,-103.853722,
-107.949177435151,36.5700057843792,215,XTO Energy Inc,Hilcorp - Fullerton Federal CDP No3,6,21,15.75,36.57,-107.949167,
-104.06862026871,32.6694493925981,216,OXY USA Inc ,"Oxy USA, Inc - Conoco 10-2H Tank Battery",6,13.9,10.425,32.669444,-104.068611,
-103.763592167461,32.1663443214746,217,Devon Energy Production Company LP,Devon Energy - Cotton Draw Unit 153,6,54.43,40.8225,32.166339,-103.763583,
-103.915851233058,32.656411397465,218,Devon Energy Production Company LP,Devon Energy - Arcturus 18 Fed NO3H,6,37.36,28.02,32.656406,-103.915842,
-103.759370165577,32.1513663191113,219,Devon Energy Production Company LP,Devon Energy - Cotton Draw 10 Fed 2H,6,71.5,53.625,32.151361,-103.759361,
-103.658453173929,32.6520884085906,220,Devon Energy Production Company LP,Devon Energy - Malachite 22 Fed 1H,6,61.1,45.825,32.652083,-103.658444,
-103.898948229343,32.6586113986141,221,Devon Energy Production Company LP,Devon Energy - Sirius 17 Federal Com 3H,6,65.2,48.9,32.658606,-103.898939,
-103.74567020053,32.7547274218596,222,Devon Energy Production Company LP,Devon Energy - West Shinnery 15 Fed No 2H,6,35.6,26.7,32.754722,-103.745661,
-104.172898302039,32.8171164124095,223,OXY USA WTP Limited Partnership,Oxy USA - Piglet Common Tank Battery,6,60.7,45.525,32.817111,-104.172889,
-107.923621401838,36.2711447438535,224,DJR Operating,DJR Operating - Good Times P32-2410,6,45.26,33.945,36.271139,-107.923611,
-107.923621401838,36.2711447438535,225,Encana Oil & Gas (USA) Inc,DJR Operating - Good Times P32-2410,6,45.26,33.945,36.271139,-107.923611,
-103.792231216162,32.8311164325255,226,ConocoPhillips - Midland Office,Ruby Federal Production Location,6,59.43,44.5725,32.831111,-103.792222,
-107.519270306756,36.1855357559452,227,DJR Operating,DJR - Lybrook H36-2307,6,40.4,30.3,36.18553,-107.51926,
-107.519270306756,36.1855357559452,228,Encana Oil & Gas (USA) Inc,DJR - Lybrook H36-2307,6,40.4,30.3,36.18553,-107.51926,
-103.830279215138,32.6814954056292,229,COG Operating LLC,COG - Lusk Deep Unit A 25H Battery,6,40.3,30.225,32.68149,-103.83027,
-103.499359098221,32.0225913085629,230,Devon Energy Production Company LP,Devon - Green Wave 20 CTB 1,6,91.8,68.85,32.022586,-103.49935,
-104.082928268197,32.6109553821393,231,Devon Energy Production Company LP,Beryl 33 Fed 1-1H,6,41.63,31.2225,32.61095,-104.082919,
-107.798621378946,36.314783757569,232,DJR Operating,DJR - Escrito P16-2409,6,84.9,63.675,36.314778,-107.798611,
-107.798621378946,36.314783757569,233,Encana Oil & Gas (USA) Inc,DJR - Escrito P16-2409,6,84.9,63.675,36.314778,-107.798611,
-103.753467182167,32.439847368367,234,Devon Energy Production Company LP,Devon - Shaqtus 26 State No 1,6,31.7,23.775,32.439842,-103.753458,
-103.532473147021,32.6830054196119,235,Devon Energy Production Company LP,Devon - Playa 2 State  No 1H,6,61,45.75,32.683,-103.532464,
-103.834495215156,32.6668444029705,236,Devon Energy Production Company LP,Capella 14 Federal Com NO1H,6,37.46,28.095,32.666839,-103.834486,
-103.89034222607,32.6382833955939,237,Devon Energy Production Company LP,Devon Energy - Vega 29 Fed No 2H,6,39.78,29.835,32.638278,-103.890333,
-103.688898141452,32.0197272997532,238,ConocoPhillips - Midland Office,ConocoPhillips - Wilder Federal CTB,3,72.1,54.075,32.019722,-103.688889,
-103.695842144116,32.0375053024881,239,ConocoPhillips - Midland Office,Buck Federal CTB GCP4-4721,3,60.3,45.225,32.0375,-103.695833,
-103.947787217889,32.3022273363031,240,XTO Energy Inc,"XTO - Nash 56, 57, 58 Tank Battery",6,36.49,27.3675,32.302222,-103.947778,
-103.89892622837,32.6435883960903,241,Devon Energy Production Company LP,Rigel 20 Fed Com No3H,6,78.37,58.7775,32.643583,-103.898917,
-103.690287151116,32.1730333258715,242,Devon Energy Production Company LP,Devon Energy - Cotton Draw 32 State Fed Com No 1H,6,46.5,34.875,32.173028,-103.690278,
-104.065759242716,32.2697553255136,243,Chevron USA Inc,Pardue Farms Battery ,6,22.6,16.95,32.26975,-104.06575,
-103.832270212777,32.6377743981813,244,Devon Energy Production Company LP,Devon Energy - Spica 25 Fed No 1 H,6,61.1,45.825,32.637769,-103.832261,
-104.038009238227,32.2990053317008,245,OXY USA Inc ,Oxy Bank 13 Fed No1 Tank Battery,6,19.4,14.55,32.299,-104.038,
-104.116009246665,32.1490053028562,246,OXY USA Inc ,OXY - Benelli No001 Tank Battery,6,64,48,32.149,-104.116,
-103.910040231628,32.6547943974613,247,Devon Energy Production Company LP,Devon Energy - Hackberry 18 Fed No1,6,42.4,31.8,32.654789,-103.910031,
-103.8853842248,32.6361303954601,248,Devon Energy Production Company LP,Bellatrix 28 Fed Com No 1H,6,60.89,45.6675,32.636125,-103.885375,
-103.519173145425,32.7056494240542,249,Devon Energy Production Company LP,Devon Energy - Tin Cup 36 Com No2H,6,41.1,30.825,32.705644,-103.519164,
-103.996609222572,32.1985053165583,250,Occidental Permian Limited,Morgan 8 Fee No1 Tank Battery,6,22.7,17.025,32.1985,-103.9966,
-103.670120138121,32.035644303301,251,Chevron USA Inc,Kiehne Ranch 15-26-32 USA 1H,6,15.3,11.475,32.035639,-103.670111,
-103.440148083452,32.0030053077923,252,ConocoPhillips - Midland Office,ConocoPhillips - Golden Spur Fed Production Location,6,39.78,29.835,32.003,-103.440139,
-103.482390115733,32.3709693689087,253,Devon Energy Production Company LP,Gaucho 21 Federal 2H,6,62.6,46.95,32.370964,-103.482381,
-103.90895320606,32.2543053299317,254,BOPCO L.P. - Midland Office,PLU Remuda Basin 32-23-30 State 1H,6,40.1,30.075,32.2543,-103.908944,
-103.90895320606,32.2543053299317,255,Chesapeake Operating Inc,PLU Remuda Basin 32-23-30 State 1H,6,40.1,30.075,32.2543,-103.908944,
-103.507970115629,32.274894351373,256,Chevron USA Inc, Paloma 30 Federal 2,6,22.37,16.7775,32.274889,-103.507961,
-103.848723217354,32.6505023995656,257,Devon Energy Production Company LP,Devon Energy - Aquilla 22 Fed Com No1H,6,46.4,34.8,32.650497,-103.848714,
-104.053092261709,32.615644384299,258,St Mary Land and Exploration Company,Colgate Energy - 5H Federal Com Tank Battery GCP1,2,95,71.25,32.615639,-104.053083,
-104.053092261709,32.615644384299,259,Colgate Energy,Colgate Energy - 5H Federal Com Tank Battery GCP1,2,95,71.25,32.615639,-104.053083,
-104.053092261709,32.615644384299,260,SM Energy,Colgate Energy - 5H Federal Com Tank Battery GCP1,2,95,71.25,32.615639,-104.053083,
-104.462870354225,32.6089493642824,261,COG Operating LLC,COG-Grave Digger State Comn No 1H Battery,6,42.3,31.725,32.608944,-104.462861,
-107.914177420965,36.4991727765755,262,ConocoPhillips - San Juan Business Unit,Hilcorp - Huerfano Unit HZMC 1H,6,23.4,17.55,36.499167,-107.914167,
-107.536399334443,36.446394792102,263,ConocoPhillips - San Juan Business Unit,Hilcorp - Palluche HZMC 1H,6,32.41,24.3075,36.446389,-107.536389,
-103.840367191276,32.2681443353506,264,XTO Energy Inc,XTO Energy - Los Medanos 36-23-30 State 1H,6,72.6,54.45,32.268139,-103.840358,
-103.840367191276,32.2681443353506,265,BOPCO L.P. - Midland Office,XTO Energy - Los Medanos 36-23-30 State 1H,6,72.6,54.45,32.268139,-103.840358,
-104.1494232754,32.4871583583279,266,Devon Energy Production Company LP,Devon Energy - Lone Tree Draw 13 Battery,6,74.58,55.935,32.487153,-104.149414,
-103.77834216651,32.0957833087991,267,BOPCO LP,XTO Energy - PLU No420,6,61.3,45.975,32.095778,-103.778333,
-103.77834216651,32.0957833087991,268,XTO Energy Inc,XTO Energy - PLU No420,6,61.3,45.975,32.095778,-103.778333,
-107.910804398875,36.2688947443078,269,DJR Operating,DJR Operating - Good Times  I32-2410,6,43.9,32.925,36.268889,-107.910794,
-107.910804398875,36.2688947443078,270,Encana Oil & Gas (USA) Inc,DJR Operating - Good Times  I32-2410,6,43.9,32.925,36.268889,-107.910794,
-103.566648131365,32.3115883550047,271,Devon Energy Production Company LP,Devon Energy - Black Mamba 15 State Com 2H,6,72.5,54.375,32.311583,-103.566639,
-107.92892740197,36.2601727419823,272,DJR Operating,DJR Operating - Good Times A06-2310,6,39.38,29.535,36.260167,-107.928917,
-107.92892740197,36.2601727419823,273,Encana Oil & Gas (USA) Inc,DJR Operating - Good Times A06-2310,6,39.38,29.535,36.260167,-107.928917,
-103.609453137648,32.2547273433989,274,XTO Energy Inc,XTO -  Mis Amigos and Estancia Tank Battery,3,94.32,70.74,32.254722,-103.609444,
-103.416198080005,32.037002314686,275,Devon Energy Production Company LP,Devon Energy - Rattlesnake 13-12 Fed No 1H,6,56.56,42.42,32.036997,-103.416189,
-103.869592225885,32.7088384084077,276,Linn Operating LLC,Linn Operating - Skelly Unit B Tank Battery,6,22.8,17.1,32.708833,-103.869583,
-103.49942314224,32.7265974285076,277,Devon Energy Production Company LP,Devon Energy - Ironhouse 19 State Com 1H,6,92.6,69.45,32.726592,-103.499414,
-103.832965187032,32.2268943286802,278,OXY USA Inc ,Oxy Usa Inc - Gila 12 Federal No 2H Tank Battery,6,66.8,50.1,32.226889,-103.832956,
-107.73259336315,36.2978947591561,279,Encana Oil & Gas (USA) Inc,DJR - Blanco Wash Unit 401H,6,36.91,27.6825,36.297889,-107.732583,
-107.73259336315,36.2978947591561,280,DJR Operating,DJR - Blanco Wash Unit 401H,6,36.91,27.6825,36.297889,-107.732583,
-103.855456230197,32.8247134285032,281,Linn Operating LLC,Linn Operating - Skelly Unit A Tank Battery,6,20.9,15.675,32.824708,-103.855447,
-103.485270117341,32.3861163713604,282,Devon Energy Production Company LP,Devon Energy - Gaucho Unit No6,6,57.83,43.3725,32.386111,-103.485261,
-103.498453128993,32.5230833940633,283,COG Operating LLC,COG - Stratojet 31 Com No3H Battery,6,44.3,33.225,32.523078,-103.498444,
-104.078176281745,32.8361994200201,284,OXY USA WTP Limited Partnership,OXY USA - Tigger 9 Central Tank Battery,6,27.2,20.4,32.836194,-104.078167,
-107.458093292283,36.1721447576806,285,DJR Operating,DJR  - Lybrook A03-2206,6,84.8,63.6,36.172139,-107.458083,
-107.458093292283,36.1721447576806,286,Encana Oil & Gas (USA) Inc,DJR  - Lybrook A03-2206,6,84.8,63.6,36.172139,-107.458083,
-104.019453231275,32.2551243251187,287,Devon Energy Production Company LP,Devon Energy - Harroun Trust 31-30 5H,6,50.1,37.575,32.255119,-104.019444,
-104.028147233258,32.2551993247416,288,Devon Energy Production Company LP,Devon Energy - Spud Muffin 31 CTB 1 & Harroun Trust 31 2H Battery,3,96.719,72.53925,32.255194,-104.028138,
-103.983315226066,32.3035883349356,289,Devon Energy Production Company LP,Devon Energy - Spud 16-10H,6,84.8,63.6,32.303583,-103.983306,
-103.850659215955,32.6218723946588,290,XTO Energy Inc,XTO Energy - BEU Hackberry 34 Federal Battery,6,91.44,68.58,32.621867,-103.85065,
-103.850659215955,32.6218723946588,291,BOPCO L.P. - Midland Office,XTO Energy - BEU Hackberry 34 Federal Battery,6,91.44,68.58,32.621867,-103.85065,
-103.764287198135,32.6517554036649,292,OXY USA WTP Limited Partnership,Oxy USA - Amoco 21 Federal No1 H Central Tank Battery,6,50,37.5,32.65175,-103.764278,
-104.182703304772,32.8248114132323,293,OXY USA WTP Limited Partnership,OXY USA - Artesia Yeso Federal Unit Tank Battery,6,61.1,45.825,32.824806,-104.182694,
-104.053517264009,32.6498633900152,294,EOG Resources Inc - Midland Division,EOG - Parkway 23 Nos. 2H-5H,6,36.9,27.675,32.649858,-104.053508,
-103.795170209182,32.713513412636,295,Chevron USA Inc,Chevron USA - North Lusk Tank Battery,6,33.8,25.35,32.713508,-103.795161,
-104.188251285157,32.5019163590294,296,Devon Energy Production Company LP,Devon Energy - Cerf Fed 3 & 4 H,6,75.6,56.7,32.501911,-104.188242,
-107.520093314983,36.2737277684988,297,DJR Operating,DJR - Escrito A36-2407,6,39.38,29.535,36.273722,-107.520083,
-107.520093314983,36.2737277684988,298,Encana Oil & Gas (USA) Inc,DJR - Escrito A36-2407,6,39.38,29.535,36.273722,-107.520083,
-103.430037091132,32.1676163364921,299,EOG Resources Inc - Artesia Division,EOG - Black Raider BQK State No 1H,6,26.01,19.5075,32.167611,-103.430028,
-103.927509213477,32.3055613377791,300,XTO Energy Inc,XTO - Nash 42H Tank Battery,6,96,72,32.305556,-103.9275,
-103.515473111605,32.1816803351111,301,EOG Resources Inc - Midland Division,EOG - Vanguard 30 State Com 1H,6,78.6,58.95,32.181675,-103.515464,
-103.541009114662,32.1359723261601,302,EOG Resources Inc - Midland Division,"EOG - Vaca 14 Fed No 3H, 4H & 6H",6,33.2,24.9,32.135967,-103.541,
-107.464649289667,36.1275887509009,303,DJR Operating,DJR - Lybrook D22-2206,6,63.4,47.55,36.127583,-107.464639,
-107.464649289667,36.1275887509009,304,Encana Oil & Gas (USA) Inc,DJR - Lybrook D22-2206,6,63.4,47.55,36.127583,-107.464639,
-107.536982311734,36.1980887566816,305,Encana Oil & Gas (USA) Inc,DJR - North Alamito Unit 242H and 243H,6,19.26,14.445,36.198083,-107.536972,
-107.536982311734,36.1980887566816,306,DJR Operating,DJR - North Alamito Unit 242H and 243H,6,19.26,14.445,36.198083,-107.536972,
-103.863037185813,32.0953943049871,307,XTO Energy Inc,XTO - Poker Lake Unit No421 Production Battery,3,40.4,30.3,32.095389,-103.863028,
-103.863037185813,32.0953943049871,308,BOPCO L.P. - Midland Office,XTO - Poker Lake Unit No421 Production Battery,3,40.4,30.3,32.095389,-103.863028,
-104.078627247482,32.2992893299211,309,Chevron USA Inc,Chevron USA - Heritage Battery ,6,57.1,42.825,32.299284,-104.078618,
-103.913998206157,32.2373193268269,310,XTO Energy Inc,XTO - PLU 158 Battery,2,31.09,23.3175,32.237314,-103.913989,
-103.913998206157,32.2373193268269,311,BOPCO L.P. - Midland Office,XTO - PLU 158 Battery,2,31.09,23.3175,32.237314,-103.913989,
-103.707920153898,32.1526663216161,312,Devon Energy Production Company LP,Devon Energy - Trionyx 6 Fed 8H,6,64.9,48.675,32.152661,-103.707911,
-103.858148195478,32.2704773349495,313,OXY USA WTP Limited Partnership,OXY USA - FNR 26 Federal 1 Battery,6,46.8,35.1,32.270472,-103.858139,
-103.830453192853,32.3298383462561,314,OXY USA WTP Limited Partnership,OXY USA - Federal 12 1H Central Tank Battery,6,67.5,50.625,32.329833,-103.830444,
-103.797673207091,32.6722774055828,315,Devon Energy Production Company LP,Devon Energy - Taylor Draw 7 Fed 1H,6,72.22,54.165,32.672272,-103.797664,
-103.86689820778,32.4351443624275,316,BOPCO L.P. - Midland Office,XTO - Legg Federal Tank Battery,3,91.2,68.4,32.435139,-103.866889,
-103.86689820778,32.4351443624275,317,XTO Energy Inc,XTO - Legg Federal Tank Battery,3,91.2,68.4,32.435139,-103.866889,
-103.82617019429,32.3684443529887,318,Devon Energy Production Company LP,Devon Energy - Apache 25 Federal No3 Battery,6,51.1,38.325,32.368439,-103.826161,
-104.220142272236,32.1805223035366,319,Devon Energy Production Company LP,Devon Energy - Doc Holliday 32 St Com 1,6,72.24,54.18,32.180517,-104.220133,
-103.514717104358,32.065777315297,320,Devon Energy Production Company LP,Devon Energy - Salado Draw 6 Fed 1H,6,59.2,44.4,32.065772,-103.514708,
-107.786704376205,36.3129227580246,321,DJR Operating,DJR - Escrito I16-2409,6,27.3,20.475,36.312917,-107.786694,
-107.786704376205,36.3129227580246,322,Encana Oil & Gas (USA) Inc,DJR - Escrito I16-2409,6,27.3,20.475,36.312917,-107.786694,
-103.725065172745,32.3933083617667,323,Chevron USA Inc,Chevron - Neff 13 Federal Tank Battery,6,70.8,53.1,32.393303,-103.725056,
-103.832120194272,32.3464493489953,324,XTO Energy Inc,XTO Energy - James Ranch Unit No19 Battery,2,39.4,29.55,32.346444,-103.832111,
-103.832120194272,32.3464493489953,325,BOPCO L.P. - Midland Office,XTO Energy - James Ranch Unit No19 Battery,2,39.4,29.55,32.346444,-103.832111,
-103.848503219309,32.6816224048093,326,Devon Energy Production Company LP,Devon - Mizar 11 CTB1,6,42.8,32.1,32.681617,-103.848494,
-104.193612268068,32.2104053097641,327,Devon Energy Production Company LP,Devon Energy - Josey Wales 16 St Com No3,6,81.9,61.425,32.2104,-104.193603,
-103.481965121896,32.4707223859125,328,Devon Energy Production Company LP,Devon Energy - Monk 21 State Com 1H,6,76.1,57.075,32.470717,-103.481956,
-107.447149289554,36.168227757772,329,DJR Operating,DJR - Lybrook H03-2206 Wellhead Production Facility,6,29.6,22.2,36.168222,-107.447139,
-107.447149289554,36.168227757772,330,Encana Oil & Gas (USA) Inc,DJR - Lybrook H03-2206 Wellhead Production Facility,6,29.6,22.2,36.168222,-107.447139,
-103.899734233033,32.7129524077033,331,Devon Energy Production Company LP,Devon Energy - Shaula 30 Federal 4H,6,61.8,46.35,32.712947,-103.899725,
-103.884170229629,32.7152474088091,332,Devon Energy Production Company LP,Devon Erergy - Sargas 28 Federal 3H,6,61.8,46.35,32.715242,-103.884161,
-107.965954425414,36.4275617633495,333,XTO Energy Inc,Hilcorp - Canyon 19H Production Location,6,63.9,47.925,36.427556,-107.965944,
-107.965954425414,36.4275617633495,334,Hilcorp Energy Company,Hilcorp - Canyon 19H Production Location,6,63.9,47.925,36.427556,-107.965944,
-103.824759179545,32.1356723135377,335,BOPCO L.P. - Midland Office,XTO Energy - PLU No387 Battery,6,103.8,77.85,32.135667,-103.82475,
